source_entry_id,source_observable,source_family,source_reference,current_canonical_observable_id,proposed_canonical_observable_id,same_measurement_as_other_sources,merged_with_source_ids,merge_reason,kept_distinct_reason,evidence_family,review_status
FAMILY_MARKER_19_MOTHER_NOT_FEMINIZED,Mother not feminized,family_drawing_2022_marker,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4) (Historical coding marker)",mother_not_feminized,mother_not_feminized,no,,,"Historical gender-norm-dependent coding marker -- flagged ETHICS_REVIEW / likely reject, never operationalized; kept as a distinct historical source entry, not merged toward activation.",SEMANTIC_THEME_CANDIDATE,ETHICS_REVIEW
FAMILY_MARKER_20_MALES_FEMALES_UNDIFFERENTIATED_BY_GENDER,Males/females undifferentiated by gender,family_drawing_2022_marker,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4) (Historical coding marker)",males_females_undifferentiated_by_gender,males_females_undifferentiated_by_gender,no,,,"Historical gender-norm-dependent coding marker -- flagged ETHICS_REVIEW / likely reject, never operationalized; kept as a distinct historical source entry, not merged toward activation.",SEMANTIC_THEME_CANDIDATE,ETHICS_REVIEW
FAMILY_MARKER_21_NEUTRAL_NEGATIVE_FACIAL_AFFECT,Facial expression: negative,family_drawing_2022_marker,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4) (General insecurity marker)",facial_expression_negative,facial_expression_negative,yes,HTP_40_PERSON_NEGATIVE_EXPRESSION,"Same measurable concept ('Facial expression: negative') as HTP_40_PERSON_NEGATIVE_EXPRESSION -- merged under evidence family 'facial_feature_style' because both describe the identical observable, not merely a similar interpretation.",,facial_feature_style,MERGED
FAMILY_MARKER_22_FALSE_STARTS,False starts,family_drawing_2022_marker,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4) (Disorganized-marker system)",false_starts,false_starts,no,,,"Shares evidence family 'task_engagement' with entries from existing_doar_rule, but names a distinct, object/context-specific measurable concept ('False starts') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",task_engagement,KEPT_DISTINCT
FAMILY_MARKER_23_SCRUNCHED_FIGURES,Scrunched figures,family_drawing_2022_marker,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4) (Disorganized-marker system)",scrunched_figures,scrunched_figures,no,,,"Shares evidence family 'size_composition' with entries from existing_doar_rule, family_drawing_2022_global_scale, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Scrunched figures') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",size_composition,KEPT_DISTINCT
FAMILY_MARKER_24_UNUSUAL_SIGNS_SYMBOLS_SCENES,Unusual signs/symbols/scenes,family_drawing_2022_marker,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4) (Disorganized-marker system)",unusual_signs_symbols_scenes,unusual_signs_symbols_scenes,no,,,"Shares evidence family 'SEMANTIC_THEME_CANDIDATE' with entries from family_drawing_2022_global_scale, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Unusual signs/symbols/scenes') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SEMANTIC_THEME_CANDIDATE,KEPT_DISTINCT
FAMILY_GLOBAL_SCALE_01_VITALITY___CREATIVITY,Vitality / Creativity,family_drawing_2022_global_scale,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4)",vitality_creativity,vitality_creativity,no,,,"Shares evidence family 'STROKE_DENSITY_TEXTURE_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Vitality / Creativity') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",STROKE_DENSITY_TEXTURE_FORMAL,KEPT_DISTINCT
FAMILY_GLOBAL_SCALE_02_FAMILY_PRIDE___HAPPINESS,Family Pride / Happiness,family_drawing_2022_global_scale,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4)",family_pride_happiness,family_pride_happiness,no,,,"Shares evidence family 'SEMANTIC_THEME_CANDIDATE' with entries from family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Family Pride / Happiness') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SEMANTIC_THEME_CANDIDATE,KEPT_DISTINCT
FAMILY_GLOBAL_SCALE_03_EMOTIONAL_DISTANCE___ISOLATION,Isolation theme (generic),family_drawing_2022_global_scale,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4)",isolation_theme_generic,isolation_theme_generic,yes,EN_COMPILED_REPEATED_ISOLATION_THEMES_028,"Same measurable concept ('Isolation theme (generic)') as EN_COMPILED_REPEATED_ISOLATION_THEMES_028 -- merged under evidence family 'isolation_theme' because both describe the identical observable, not merely a similar interpretation.",,isolation_theme,MERGED
FAMILY_GLOBAL_SCALE_04_TENSION___ANGER,Tension / Anger,family_drawing_2022_global_scale,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4)",tension_anger,tension_anger,no,,,"Shares evidence family 'colour_mood_flags' with entries from existing_doar_rule, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Tension / Anger') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",colour_mood_flags,KEPT_DISTINCT
FAMILY_GLOBAL_SCALE_05_VULNERABILITY,Vulnerability,family_drawing_2022_global_scale,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4)",vulnerability,vulnerability,no,,,"Shares evidence family 'size_composition' with entries from existing_doar_rule, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Vulnerability') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",size_composition,KEPT_DISTINCT
FAMILY_GLOBAL_SCALE_06_ROLE_REVERSAL,Role Reversal,family_drawing_2022_global_scale,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4)",role_reversal,role_reversal,no,,,"Shares evidence family 'SEMANTIC_THEME_CANDIDATE' with entries from family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Role Reversal') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SEMANTIC_THEME_CANDIDATE,KEPT_DISTINCT
FAMILY_GLOBAL_SCALE_07_BIZARRENESS___DISSOCIATION,Bizarreness / Dissociation,family_drawing_2022_global_scale,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4)",bizarreness_dissociation,bizarreness_dissociation,no,,,"Shares evidence family 'SEMANTIC_THEME_CANDIDATE' with entries from family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Bizarreness / Dissociation') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SEMANTIC_THEME_CANDIDATE,KEPT_DISTINCT
FAMILY_GLOBAL_SCALE_08_GLOBAL_PATHOLOGY_,Global Pathology (renamed 'Global family-drawing organization'),family_drawing_2022_global_scale,"Pace, Muzi & Vizzino (2022) Front. Psychol. 13:980129; Pace et al. (2022) Attach. Hum. Dev. 24(4)",global_pathology_renamed_global_family_drawing_organization,global_pathology_renamed_global_family_drawing_organization,no,,,"Shares evidence family 'SCENE_ORGANIZATION_FORMAL' with entries from family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, new_objective_graphic_feature, but names a distinct, object/context-specific measurable concept ('Global Pathology (renamed 'Global family-drawing organization')') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SCENE_ORGANIZATION_FORMAL,KEPT_DISTINCT
OBJFEAT_01_MEAN_LINE_WIDTH,Mean line width,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",mean_line_width,mean_line_width,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Mean line width') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_02_LINE_WIDTH_VARIABILITY,Line-width variability,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",line_width_variability,line_width_variability,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Line-width variability') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_03_LINE_DARKNESS,Line darkness/pressure appearance,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",line_darkness_intensity,line_darkness_intensity,yes,EN_COMPILED_LINE_HEAVY_PRESSURE_030; EN_COMPILED_LINE_LIGHT_PRESSURE_031,"Same measurable concept ('Line darkness/pressure appearance') as EN_COMPILED_LINE_HEAVY_PRESSURE_030, EN_COMPILED_LINE_LIGHT_PRESSURE_031 -- merged under evidence family 'colour_mood_flags' because both describe the identical observable, not merely a similar interpretation.",,colour_mood_flags,MERGED
OBJFEAT_04_DARKNESS_VARIABILITY,Line darkness/pressure variability,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",line_darkness_variability,line_darkness_variability,no,,,"Shares evidence family 'colour_mood_flags' with entries from existing_doar_rule, family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Line darkness/pressure variability') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",colour_mood_flags,KEPT_DISTINCT
OBJFEAT_05_LINE_CONTINUITY,Line continuity,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",line_continuity,line_continuity,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Line continuity') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_06_FRAGMENTATION_RATE,Fragmentation rate,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",fragmentation_rate,fragmentation_rate,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Fragmentation rate') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_07_LINE_JITTER_SHAKINESS,Line jitter/shakiness,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",line_jitter_shakiness,line_jitter_shakiness,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Line jitter/shakiness') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_08_STRAIGHTNESS,Straightness,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",straightness,straightness,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Straightness') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_09_CURVATURE,Curvature,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",curvature,curvature,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Curvature') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_10_ANGULARITY,Angularity,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",angularity,angularity,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Angularity') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_11_DOMINANT_ORIENTATION,Dominant orientation,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",dominant_orientation,dominant_orientation,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Dominant orientation') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_12_ORIENTATION_ENTROPY,Orientation entropy,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",orientation_entropy,orientation_entropy,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Orientation entropy') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_13_LOCAL_ORIENTATION_COHERENCE,Local orientation coherence,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",local_orientation_coherence,local_orientation_coherence,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Local orientation coherence') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_14_DIRECTION_CLUSTER_COUNT,Direction-cluster count,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",direction_cluster_count,direction_cluster_count,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Direction-cluster count') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_15_CROSSING_DENSITY,Crossing density,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",crossing_density,crossing_density,no,,,"Shares evidence family 'STROKE_DENSITY_TEXTURE_FORMAL' with entries from family_drawing_2022_global_scale, feats_formal_element_scale, htp_2023_meta_analysis, but names a distinct, object/context-specific measurable concept ('Crossing density') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",STROKE_DENSITY_TEXTURE_FORMAL,KEPT_DISTINCT
OBJFEAT_16_SCRIBBLE_DENSITY,Scribble density,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",scribble_density,scribble_density,no,,,"Shares evidence family 'STROKE_DENSITY_TEXTURE_FORMAL' with entries from family_drawing_2022_global_scale, feats_formal_element_scale, htp_2023_meta_analysis, but names a distinct, object/context-specific measurable concept ('Scribble density') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",STROKE_DENSITY_TEXTURE_FORMAL,KEPT_DISTINCT
OBJFEAT_17_HATCHING_DENSITY,Hatching density,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",hatching_density,hatching_density,no,,,"Shares evidence family 'STROKE_DENSITY_TEXTURE_FORMAL' with entries from family_drawing_2022_global_scale, feats_formal_element_scale, htp_2023_meta_analysis, but names a distinct, object/context-specific measurable concept ('Hatching density') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",STROKE_DENSITY_TEXTURE_FORMAL,KEPT_DISTINCT
OBJFEAT_18_CROSS_HATCHING,Cross-hatching,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",cross_hatching,cross_hatching,no,,,"Shares evidence family 'STROKE_DENSITY_TEXTURE_FORMAL' with entries from family_drawing_2022_global_scale, feats_formal_element_scale, htp_2023_meta_analysis, but names a distinct, object/context-specific measurable concept ('Cross-hatching') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",STROKE_DENSITY_TEXTURE_FORMAL,KEPT_DISTINCT
OBJFEAT_19_RETRACING_OVERDRAW_APPEARANCE,Retracing/overdraw appearance,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",retracing_overdraw_appearance,retracing_overdraw_appearance,no,,,requires_process_data=True -- 'Retracing/overdraw appearance' cannot be assessed from a single static image regardless of any evidence-family overlap.,STROKE_DENSITY_TEXTURE_FORMAL,PROCESS_ONLY
OBJFEAT_20_SHARP_TURN_DENSITY,Sharp-turn density,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",sharp_turn_density,sharp_turn_density,no,,,"Shares evidence family 'LINE_GEOMETRY_FORMAL' with entries from feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Sharp-turn density') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",LINE_GEOMETRY_FORMAL,KEPT_DISTINCT
OBJFEAT_21_STROKE_DENSITY_MAP,Stroke-density map,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",stroke_density_map,stroke_density_map,no,,,"Shares evidence family 'STROKE_DENSITY_TEXTURE_FORMAL' with entries from family_drawing_2022_global_scale, feats_formal_element_scale, htp_2023_meta_analysis, but names a distinct, object/context-specific measurable concept ('Stroke-density map') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",STROKE_DENSITY_TEXTURE_FORMAL,KEPT_DISTINCT
OBJFEAT_22_COLOUR_COVERAGE,Colour coverage,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",colour_coverage,colour_coverage,no,,,"Shares evidence family 'colour_mood_flags' with entries from existing_doar_rule, family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Colour coverage') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",colour_mood_flags,KEPT_DISTINCT
OBJFEAT_23_COLOUR_DIVERSITY,Low colour diversity/use,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",colour_diversity_low,colour_diversity_low,yes,FAMILY_MARKER_01_LACK_OF_COLOR,"Same measurable concept ('Low colour diversity/use') as FAMILY_MARKER_01_LACK_OF_COLOR -- merged under evidence family 'colour_mood_flags' because both describe the identical observable, not merely a similar interpretation.",,colour_mood_flags,MERGED
OBJFEAT_24_BRIGHTNESS_DARKNESS_PALETTE,Brightness/darkness palette,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",brightness_darkness_palette,brightness_darkness_palette,no,,,"Shares evidence family 'colour_mood_flags' with entries from existing_doar_rule, family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Brightness/darkness palette') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",colour_mood_flags,KEPT_DISTINCT
OBJFEAT_25_SATURATION,Saturation,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",saturation,saturation,no,,,"Shares evidence family 'colour_mood_flags' with entries from existing_doar_rule, family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Saturation') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",colour_mood_flags,KEPT_DISTINCT
OBJFEAT_26_BLACKENED_AREA_RATIO,Whole drawing: shaded/blackened area,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",whole_drawing_darkness,whole_drawing_darkness,yes,HTP_10_WHOLE_SHADED_BLACKENED_DRAWING,"Same measurable concept ('Whole drawing: shaded/blackened area') as HTP_10_WHOLE_SHADED_BLACKENED_DRAWING -- merged under evidence family 'colour_mood_flags' because both describe the identical observable, not merely a similar interpretation.",,colour_mood_flags,MERGED
OBJFEAT_27_SHADING_DENSITY,Whole drawing: local shading density,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",whole_drawing_shading_density,whole_drawing_shading_density,no,,,"Shares evidence family 'colour_mood_flags' with entries from existing_doar_rule, family_drawing_2022_global_scale, family_drawing_2022_marker, feats_formal_element_scale, htp_2023_meta_analysis, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Whole drawing: local shading density') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",colour_mood_flags,KEPT_DISTINCT
OBJFEAT_28_FILL_COMPLETENESS,Fill completeness,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",fill_completeness,fill_completeness,no,,,"No entry from a different source family shares evidence family 'FILL_QUALITY_FORMAL' -- 'Fill completeness' is inherently specific to new_objective_graphic_feature, so no merge candidate exists.",FILL_QUALITY_FORMAL,SOURCE_SPECIFIC
OBJFEAT_29_BOUNDARY_OVERFLOW,Boundary overflow,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",boundary_overflow,boundary_overflow,no,,,"No entry from a different source family shares evidence family 'FILL_QUALITY_FORMAL' -- 'Boundary overflow' is inherently specific to new_objective_graphic_feature, so no merge candidate exists.",FILL_QUALITY_FORMAL,SOURCE_SPECIFIC
OBJFEAT_30_FILL_UNIFORMITY,Fill uniformity,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",fill_uniformity,fill_uniformity,no,,,"No entry from a different source family shares evidence family 'FILL_QUALITY_FORMAL' -- 'Fill uniformity' is inherently specific to new_objective_graphic_feature, so no merge candidate exists.",FILL_QUALITY_FORMAL,SOURCE_SPECIFIC
OBJFEAT_31_REGION_COLOURING_DIRECTION_COHERENCE,Region colouring-direction coherence,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",region_colouring_direction_coherence,region_colouring_direction_coherence,no,,,"No entry from a different source family shares evidence family 'FILL_QUALITY_FORMAL' -- 'Region colouring-direction coherence' is inherently specific to new_objective_graphic_feature, so no merge candidate exists.",FILL_QUALITY_FORMAL,SOURCE_SPECIFIC
OBJFEAT_32_REGION_COLOURING_ORIENTATION_ENTROPY,Region colouring-orientation entropy,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",region_colouring_orientation_entropy,region_colouring_orientation_entropy,no,,,"No entry from a different source family shares evidence family 'FILL_QUALITY_FORMAL' -- 'Region colouring-orientation entropy' is inherently specific to new_objective_graphic_feature, so no merge candidate exists.",FILL_QUALITY_FORMAL,SOURCE_SPECIFIC
OBJFEAT_33_BILATERAL_SYMMETRY,Bilateral symmetry,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",bilateral_symmetry,bilateral_symmetry,no,,,"Shares evidence family 'SYMMETRY_REGULARITY_FORMAL' with entries from family_drawing_2022_marker, feats_formal_element_scale, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Bilateral symmetry') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SYMMETRY_REGULARITY_FORMAL,KEPT_DISTINCT
OBJFEAT_34_LOCAL_SYMMETRY,Local symmetry,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",local_symmetry,local_symmetry,no,,,"Shares evidence family 'SYMMETRY_REGULARITY_FORMAL' with entries from family_drawing_2022_marker, feats_formal_element_scale, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Local symmetry') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SYMMETRY_REGULARITY_FORMAL,KEPT_DISTINCT
OBJFEAT_35_SPACING_REGULARITY,Spacing regularity,new_objective_graphic_feature,"Psychologist-meeting proposal, DOAR_Master_Rules_and_Features_Inventory_V3.pdf Appendix G",spacing_regularity,spacing_regularity,no,,,"Shares evidence family 'SYMMETRY_REGULARITY_FORMAL' with entries from family_drawing_2022_marker, feats_formal_element_scale, koppitz_hfd_indicator, but names a distinct, object/context-specific measurable concept ('Spacing regularity') -- not merged without verified measurement equivalence (see Step 2's own worked counter-examples).",SYMMETRY_REGULARITY_FORMAL,KEPT_DISTINCT
